"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006396","GO:0006396","RNA processing","45/454","361/5022",0.0145356100063719,0.154843974119325,0.13598384179256,"RPL5/RPL35A/RPL10A/RPL35/RPL7A/PABPC1/RPS27/APP/RPS13/RPL11/RPS6/RPS21/RPS15/RPS28/RPS8/RPS16/RPL7/RPL27/TMBIM6/SNORA74B/SCARNA5/HSPA1A/SNORA23/RNVU1-7/RNVU1-15/SNORA22/RPS25/SNORA73B/SCARNA7/SNORD17/SNORA74A/SNORA28/RNU4-2/SNORA47/HSPA8/PRDX6/RPS14/RPS19/HNRNPF/RPS24/RPS7/RPS26/LGALS3/ZFP36L1/NOP53",45
"GO:2001239","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","5/454","17/5022",0.0146221782849178,0.155266912365169,0.13635526578783,"IFI6/HSPA1A/COL2A1/HSPA1B/MCL1",5
"GO:0009725","GO:0009725","response to hormone","46/454","371/5022",0.0148412672361523,0.1570898349948,0.137956154836808,"BTG2/FOSB/STEAP2/OR51E2/NR4A1/XBP1/CALR/EGR1/GDF15/ZFP36/NKX3-1/TXNIP/PLPP1/CCN2/IGFBP7/TIMP3/RPL27/BSG/CLDN4/IGFBP5/NUCKS1/MDK/CD24/RAMP1/CCL19/DHCR24/KRT19/ASS1/SCGB1A1/GSTP1/MAOB/DUSP1/ABHD2/YWHAG/HSPD1/COL1A1/IGFBP2/PMEPA1/JUND/SDC1/CDKN1A/ZFP36L1/TFF1/APRT/PTN/SFRP1",46
"GO:0008285","GO:0008285","negative regulation of cell population proliferation","36/454","277/5022",0.0151811216519716,0.160175337684656,0.140665840583472,"TRIB1/BTG2/S100A11/NKX3-1/B2M/APP/APOD/PLPP1/NDRG1/AZGP1/CNN1/IGFBP7/CLDN3/HSPA1A/IGFBP5/MAGED1/ALOX15B/DHCR24/CCL2/ERBB2/HSPA1B/SCGB1A1/GSTP1/SOX9/SFN/CIB1/CDKN1A/TFF1/PLAAT4/IFT57/HLA-DRB1/CAMK2N1/H2AC6/PTN/SDC4/SFRP1",36
"GO:0070059","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","7/454","30/5022",0.0153040521764774,0.160704705310528,0.141130730766613,"XBP1/ATF4/CREB3L1/TMBIM6/HSPA1A/HERPUD1/GRINA",7
"GO:0045859","GO:0045859","regulation of protein kinase activity","31/454","231/5022",0.015342327221444,0.160704705310528,0.141130730766613,"TRIB1/RPLP1/HSP90AB1/HSP90AA1/ACTB/EGR1/APP/HSPB1/TXN/TCIM/MAGED1/CD24/CCL19/LTF/ERBB2/PPP1R1B/GSTP1/DUSP1/YWHAG/RACK1/GADD45B/SFN/CIB1/CCN1/CDKN1A/GPRC5A/CLU/CAMK2N1/RGS2/SDC4/SFRP1",31
"GO:0055082","GO:0055082","cellular chemical homeostasis","35/454","268/5022",0.0154286133518282,0.160704705310528,0.141130730766613,"FTL/STEAP2/XBP1/MT1E/SAA1/YWHAE/CALR/LCN2/S100A9/HSP90B1/ATP5F1B/TGM2/MT2A/APP/GRN/ARF1/TMBIM6/NUCKS1/CD24/CKB/CCL19/ORMDL3/RACK1/MT1G/HERPUD1/LGALS1/TRPM8/ATP6V0E1/SCGN/STEAP4/TRPM4/HLA-DRB1/GRINA/CAMK2N1/ATP6V1G1",35
"GO:0002526","GO:0002526","acute inflammatory response","8/454","37/5022",0.0154912693894148,0.160704705310528,0.141130730766613,"SAA1/LCN2/F3/HLA-E/ORM1/ASS1/GSTP1/ORM2",8
"GO:0031400","GO:0031400","negative regulation of protein modification process","29/454","213/5022",0.0155600970073247,0.160704705310528,0.141130730766613,"TRIB1/RPL5/YWHAE/RPL11/HSPB1/RPS15/HSPA1A/PPP1R1B/HSPA1B/GSTP1/DUSP1/YWHAG/RACK1/RPS7/GADD45B/ISG15/SFN/DBI/RPL37/PMEPA1/CIB1/LGALS3/CDKN1A/GPRC5A/SPINK1/HMG20B/CAMK2N1/RGS2/SFRP1",29
"GO:0031214","GO:0031214","biomineral tissue development","12/454","67/5022",0.0155708452775972,0.160704705310528,0.141130730766613,"KLK4/COMP/ATF4/LTF/COL1A1/SOX9/ISG15/COL1A2/CCN1/TRPM4/MGP/PTN",12
"GO:0110148","GO:0110148","biomineralization","12/454","67/5022",0.0155708452775972,0.160704705310528,0.141130730766613,"KLK4/COMP/ATF4/LTF/COL1A1/SOX9/ISG15/COL1A2/CCN1/TRPM4/MGP/PTN",12
"GO:0006119","GO:0006119","oxidative phosphorylation","14/454","83/5022",0.0156736129779506,0.16121861191425,0.14158204309371,"ND1/ND6/ND5/ND4L/ATP5F1B/ATP8/NDUFS5/COX7C/COX8A/NDUFS6/NDUFB7/ND2/COX5B/NDUFA1",14
"GO:0071453","GO:0071453","cellular response to oxygen levels","13/454","75/5022",0.0157310815175893,0.16121861191425,0.14158204309371,"P4HB/LCN2/EGR1/NKX3-1/NDRG1/TMBIM6/MALAT1/ZFP36L1/ENO1/NOP53/ATP6V1G1/PTN/SFRP1",13
"GO:0034660","GO:0034660","ncRNA metabolic process","21/454","142/5022",0.0157666254935759,0.16121861191425,0.14158204309371,"RPL5/RPL35A/RPL10A/RPL35/RPL7A/RPS27/RPL11/RPS6/RPS21/RPS15/RPS28/RPS8/RPS16/RPL7/RPL27/RPS25/RPS14/RPS19/RPS24/RPS7/NOP53",21
"GO:0080135","GO:0080135","regulation of cellular response to stress","33/454","251/5022",0.0167771358933914,0.171023542199402,0.150192724240757,"XBP1/P4HB/SKIL/HSPA5/NKX3-1/B2M/APP/GRN/HSPB1/CCN2/TXN/GPX1/ATF4/CREB3L1/TMBIM6/HSPA1A/CCL19/GSTP1/EZR/DUSP1/RACK1/GADD45B/HERPUD1/CD74/AGR2/GADD45G/MCL1/ENO1/FLNA/CLU/GRINA/PTN/SFRP1",33
"GO:0010950","GO:0010950","positive regulation of endopeptidase activity","11/454","60/5022",0.0170645624533658,0.17341992456442,0.152297225124647,"S100A9/NKX3-1/F3/CCN2/HSPD1/RACK1/PSME1/SEMG2/SEMG1/CCN1/IFT57",11
"GO:0000165","GO:0000165","MAPK cascade","35/454","270/5022",0.0171558085088674,0.173779631554573,0.152613119486819,"TRIB1/YWHAE/GDF15/PEBP1/ZFP36/APP/PLA2G2A/PPP1CB/PSCA/CCN2/TIMP3/IGFBP4/MAGED1/CD24/CCL19/CCL2/YWHAZ/ERBB2/GSTP1/EZR/DUSP1/SOX9/GADD45B/CD74/NPNT/CIB1/GADD45G/CCN1/DUSP2/ZFP36L1/CDC42EP5/HLA-DRB1/CAMK2N1/RGS2/SFRP1",35
"GO:0030335","GO:0030335","positive regulation of cell migration","31/454","233/5022",0.0172048654240568,0.173779631554573,0.152613119486819,"ACTG1/S100A11/XBP1/RHOB/TMSB4X/HSPA5/CALR/LCN2/ATP5F1B/APP/F3/PFN1/GRN/HSPB1/CLDN3/CLDN4/IGFBP5/MDK/CCL19/GRB7/MIEN1/COL1A1/RACK1/SOX9/CD74/MMP7/CIB1/LGALS3/CCN1/FLNA/PTN",31
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","17/454","109/5022",0.0174573751712018,0.175794176116084,0.154382290747726,"ACTG1/TACSTD2/P4HB/CALR/APOD/MDK/OLFM4/COL1A1/LGALS1/NPNT/CIB1/AGR2/CCN1/FLNA/PTN/SDC4/SFRP1",17
"GO:0048872","GO:0048872","homeostasis of number of cells","16/454","101/5022",0.0180842625121997,0.176817651709124,0.155281106112768,"SKIL/ZFP36/B2M/PLA2G2A/RPS6/HSPA1A/RPS14/SLC25A5/RPS19/HSPA1B/RPS24/SOX9/ISG15/CD74/ZFP36L1/ADGRF5",16
"GO:0031397","GO:0031397","negative regulation of protein ubiquitination","8/454","38/5022",0.0181223106154617,0.176817651709124,0.155281106112768,"RPL5/RPL11/RPS15/HSPA1A/HSPA1B/RPS7/ISG15/RPL37",8
"GO:0032612","GO:0032612","interleukin-1 production","8/454","38/5022",0.0181223106154617,0.176817651709124,0.155281106112768,"SAA1/EGR1/APP/HSPB1/ORM1/CCL19/GSTP1/ORM2",8
"GO:0032652","GO:0032652","regulation of interleukin-1 production","8/454","38/5022",0.0181223106154617,0.176817651709124,0.155281106112768,"SAA1/EGR1/APP/HSPB1/ORM1/CCL19/GSTP1/ORM2",8
"GO:0000288","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","4/454","12/5022",0.0181306008878952,0.176817651709124,0.155281106112768,"BTG2/PABPC1/ZFP36/ZFP36L1",4
"GO:0046825","GO:0046825","regulation of protein export from nucleus","4/454","12/5022",0.0181306008878952,0.176817651709124,0.155281106112768,"YWHAE/TXN/SFN/IFI27",4
"GO:0060740","GO:0060740","prostate gland epithelium morphogenesis","4/454","12/5022",0.0181306008878952,0.176817651709124,0.155281106112768,"NKX3-1/SOX9/HOXB13/SFRP1",4
"GO:0061684","GO:0061684","chaperone-mediated autophagy","4/454","12/5022",0.0181306008878952,0.176817651709124,0.155281106112768,"HSP90AA1/EEF1A1/HSPA8/CLU",4
"GO:0097501","GO:0097501","stress response to metal ion","4/454","12/5022",0.0181306008878952,0.176817651709124,0.155281106112768,"MT1E/HSPA5/MT2A/MT1G",4
"GO:0046034","GO:0046034","ATP metabolic process","21/454","144/5022",0.0182641298076014,0.176817651709124,0.155281106112768,"ND1/TMSB4X/GAPDH/ND6/ND5/ND4L/ATP5F1B/APP/ATP8/HSPA1A/HSPA8/NDUFS5/COX7C/COX8A/HSPA1B/NDUFS6/NDUFB7/ND2/COX5B/NDUFA1/ENO1",21
"GO:0032611","GO:0032611","interleukin-1 beta production","7/454","31/5022",0.0182762993237497,0.176817651709124,0.155281106112768,"EGR1/APP/HSPB1/ORM1/CCL19/GSTP1/ORM2",7
"GO:0032651","GO:0032651","regulation of interleukin-1 beta production","7/454","31/5022",0.0182762993237497,0.176817651709124,0.155281106112768,"EGR1/APP/HSPB1/ORM1/CCL19/GSTP1/ORM2",7
"GO:1900024","GO:1900024","regulation of substrate adhesion-dependent cell spreading","7/454","31/5022",0.0182762993237497,0.176817651709124,0.155281106112768,"TACSTD2/P4HB/CALR/MDK/OLFM4/CIB1/FLNA",7
"GO:0002520","GO:0002520","immune system development","37/454","290/5022",0.0183062042065287,0.176817651709124,0.155281106112768,"TRIB1/XBP1/JUN/EEF2/EGR1/ZFP36/B2M/APP/RPS6/HLA-DRA/HLA-E/HLA-B/GLO1/ATF4/HSPA1A/JUNB/MDK/RPS14/CCL19/LTF/ERBB2/SLC25A5/RPS19/HSPA1B/HSPD1/MT1G/ISG15/FASN/CD74/LGALS1/CIB1/ZFP36L1/MYH9/HLA-DRB1/ADGRF5/PTN/SFRP1",37
"GO:0031032","GO:0031032","actomyosin structure organization","15/454","93/5022",0.018634372939298,0.178943992892448,0.157148457068558,"ACTG1/TACSTD2/TMEFF2/PFN1/CCN2/CNN1/MYH11/KRT8/KRT19/MYH9/SDC4/LMOD1/PGM5/CSRP1/SFRP1",15
"GO:0050817","GO:0050817","coagulation","15/454","93/5022",0.018634372939298,0.178943992892448,0.157148457068558,"ACTG1/CLIC1/SAA1/MYL9/ACTB/F3/HSPB1/COMP/COL3A1/SEMG2/TSPAN8/SEMG1/MYH9/FLNA/CSRP1",15
"GO:0051385","GO:0051385","response to mineralocorticoid","5/454","18/5022",0.0187788056681682,0.178949074098923,0.157152919379613,"FOSB/CCN2/RPL27/MAOB/CDKN1A",5
"GO:1903202","GO:1903202","negative regulation of oxidative stress-induced cell death","5/454","18/5022",0.0187788056681682,0.178949074098923,0.157152919379613,"HSPB1/TXN/GPX1/ATF4/RACK1",5
"GO:0030336","GO:0030336","negative regulation of cell migration","19/454","127/5022",0.0188017548750892,0.178949074098923,0.157152919379613,"TRIB1/TACSTD2/RHOB/CALR/TMEFF2/CDH1/APOD/CLDN3/COL3A1/IGFBP5/ALOX15B/CCL2/GSTP1/DUSP1/ABHD2/CD74/BST2/PTN/SFRP1",19
"GO:0042176","GO:0042176","regulation of protein catabolic process","24/454","171/5022",0.0188549893598271,0.178949074098923,0.157152919379613,"TRIB1/RPL5/HSP90AB1/HSP90AA1/EEF1A1/ODC1/CDH1/RPL11/TIMP3/GPX1/HSPA1A/ELOB/PSMD3/HSPA1B/EZR/RACK1/RPS7/SOX9/HERPUD1/PSME1/CST3/NOP53/FLNA/CLU",24
"GO:0001503","GO:0001503","ossification","25/454","180/5022",0.018904973116397,0.178949074098923,0.157152919379613,"CLIC1/ATP5F1B/RPS15/CCN2/COMP/ATF4/CREB3L1/IGFBP5/JUNB/MDK/LTF/COL2A1/COL1A1/SOX9/ISG15/COL1A2/FASN/JUND/NPNT/CCN1/TRPM4/MGP/RPL38/PTN/SFRP1",25
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly","11/454","61/5022",0.019186638282598,0.181097813761388,0.159039940660071,"TMSB4X/HSPA5/PFN1/RPL13A/TMSB10/TMSB15A/SOX9/PMEPA1/NOP53/CLU/LMOD1",11
"GO:0001944","GO:0001944","vasculature development","39/454","310/5022",0.0193347150900088,0.181977020151134,0.159812058937752,"ACTG1/ANPEP/NR4A1/XBP1/KLK3/RHOB/JUN/SAT1/ATP5F1B/EGR1/NKX3-1/F3/APOD/GRN/HSPB1/ACTA2/CCN2/GPX1/COMP/BSG/CREB3L1/JUNB/MDK/RAMP1/CCL2/YWHAZ/ERBB2/COL1A1/COL1A2/CIB1/CCN1/ID1/ZFP36L1/MYH9/HOXB13/FLNA/ADGRF5/PTN/SFRP1",39
"GO:0019058","GO:0019058","viral life cycle","21/454","145/5022",0.0196236978383824,0.183723816672776,0.161346094105693,"ANPEP/TMPRSS2/HSP90AB1/P4HB/PABPC1/BSG/HSPA1A/NUCKS1/HSPA8/SLPI/LTF/CCL2/HSPA1B/IFITM3/ISG15/CD74/LGALS1/IFI27/BST2/SLC1A5/HLA-DRB1",21
"GO:0050801","GO:0050801","ion homeostasis","33/454","254/5022",0.0197186213844497,0.183723816672776,0.161346094105693,"FTL/STEAP2/MT1E/SAA1/YWHAE/CALR/LCN2/S100A9/HSP90B1/ATP5F1B/TGM2/MT2A/B2M/APP/GRN/IFI6/ARF1/TMBIM6/CD24/CKB/CCL19/LTF/RACK1/MT1G/HERPUD1/TRPM8/ATP6V0E1/SCGN/STEAP4/TRPM4/GRINA/CAMK2N1/ATP6V1G1",33
"GO:1903320","GO:1903320","regulation of protein modification by small protein conjugation or removal","16/454","102/5022",0.0197290802338764,0.183723816672776,0.161346094105693,"RPL5/RPS2/HSP90AB1/HSP90AA1/HSPA5/EGR1/RPL11/RPS15/HSPA1A/HSPA1B/RPS7/ISG15/HERPUD1/RPL37/HMG20B/NOP53",16
"GO:0008284","GO:0008284","positive regulation of cell population proliferation","42/454","339/5022",0.0197421306174187,0.183723816672776,0.161346094105693,"NR4A1/XBP1/RPS4X/JUN/CALR/EGR1/TGM2/NKX3-1/F3/MARCKSL1/GRN/EPCAM/RPS6/RPS9/CCN2/HLA-E/COMP/IGFBP5/MALAT1/MDK/CD24/CAPNS1/BRK1/CCL19/LTF/HLA-A/ERBB2/SLC25A5/SOX9/IGFBP2/CD74/S100A6/BST2/CIB1/CNBP/CCN1/CDKN1A/ID1/TRPM4/FLNA/PTN/SFRP1",42
"GO:0032231","GO:0032231","regulation of actin filament bundle assembly","9/454","46/5022",0.0199381228099635,0.183997216906432,0.161586193950268,"ACTG1/TACSTD2/TMEFF2/PFN1/CCN2/ID1/FLNA/SDC4/SFRP1",9
"GO:0071774","GO:0071774","response to fibroblast growth factor","9/454","46/5022",0.0199381228099635,0.183997216906432,0.161586193950268,"NR4A1/ZFP36/CCN2/CREB3L1/CCL2/SCGB1A1/COL1A1/ZFP36L1/SFRP1",9
"GO:0072006","GO:0072006","nephron development","9/454","46/5022",0.0199381228099635,0.183997216906432,0.161586193950268,"TACSTD2/BASP1/EGR1/ACTA2/MAGED1/CD24/SOX9/NPNT/SEC61A1",9
"GO:0051402","GO:0051402","neuron apoptotic process","15/454","94/5022",0.0204012780801602,0.187228349804905,0.16442377201797,"BTG2/JUN/HSP90AB1/GAPDH/HSPA5/LCN2/APP/GRN/GPX1/VSTM2L/ATF4/MDK/CCL2/HSPD1/MCL1",15
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","15/454","94/5022",0.0204012780801602,0.187228349804905,0.16442377201797,"LCN2/CCN2/DCXR/IFI6/GPX1/PRDX6/PRDX5/GSTP1/MAOB/HSPD1/CD177/ND2/ARF4/CCN1/CDKN1A",15
"GO:0030282","GO:0030282","bone mineralization","10/454","54/5022",0.0209974516939909,0.191637899344881,0.168296234543108,"COMP/ATF4/LTF/SOX9/ISG15/COL1A2/CCN1/TRPM4/MGP/PTN",10
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","10/454","54/5022",0.0209974516939909,0.191637899344881,0.168296234543108,"CLIC1/ATF4/IGFBP5/LTF/SOX9/JUND/NPNT/CCN1/TRPM4/SFRP1",10
"GO:0002702","GO:0002702","positive regulation of production of molecular mediator of immune response","8/454","39/5022",0.0210588512434353,0.19167025870742,0.168324652506811,"XBP1/KLK3/SPON2/B2M/HLA-E/HLA-A/CD74/PGC",8
"GO:0009636","GO:0009636","response to toxic substance","18/454","120/5022",0.0213277439390615,0.192650951803969,0.169185896321086,"MT1E/LCN2/S100A9/MT2A/RDH11/CDH1/TXN/GPX1/PRDX6/PRDX5/ASS1/GSTP1/MAOB/ALDH1A1/MT1G/EPHX1/SDC1/CDKN1A",18
"GO:0031348","GO:0031348","negative regulation of defense response","13/454","78/5022",0.0213863064593984,0.192650951803969,0.169185896321086,"SAA1/ZFP36/GRN/HLA-E/A2M/HLA-B/GPX1/MDK/HLA-A/RPS19/GSTP1/ISG15/HLA-DRB1",13
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","11/454","62/5022",0.0214981577595563,0.192650951803969,0.169185896321086,"B2M/AZGP1/HLA-DRA/HLA-E/HLA-B/HLA-A/HSPD1/CD177/BST2/TRPM4/HLA-DRB1",11
"GO:0032355","GO:0032355","response to estradiol","11/454","62/5022",0.0214981577595563,0.192650951803969,0.169185896321086,"CALR/EEF2/TXNIP/CCN2/ASS1/GSTP1/DUSP1/COL1A1/IGFBP2/PTN/SFRP1",11
"GO:1903900","GO:1903900","regulation of viral life cycle","11/454","62/5022",0.0214981577595563,0.192650951803969,0.169185896321086,"TMPRSS2/P4HB/PABPC1/SLPI/LTF/IFITM3/ISG15/CD74/LGALS1/BST2/HLA-DRB1",11
"GO:0036294","GO:0036294","cellular response to decreased oxygen levels","12/454","70/5022",0.021590420435677,0.192650951803969,0.169185896321086,"P4HB/LCN2/EGR1/NKX3-1/NDRG1/TMBIM6/MALAT1/ZFP36L1/ENO1/NOP53/PTN/SFRP1",12
"GO:0033209","GO:0033209","tumor necrosis factor-mediated signaling pathway","7/454","32/5022",0.0216318002025585,0.192650951803969,0.169185896321086,"TMSB4X/KRT8/HSPA1A/EIF5A/HSPA1B/GSTP1/KRT18",7
"GO:0048709","GO:0048709","oligodendrocyte differentiation","7/454","32/5022",0.0216318002025585,0.192650951803969,0.169185896321086,"SLC45A3/MDK/ERBB2/GSTP1/SOX9/CLU/PTN",7
"GO:0060249","GO:0060249","anatomical structure homeostasis","19/454","129/5022",0.0218776561823291,0.19431816335672,0.17065004003939,"ACTG1/TFF3/ACTB/B2M/AZGP1/HSPB1/IGKC/CCN2/PIGR/CLDN3/LTF/COL2A1/ALDH1A1/SOX9/MUC6/IGHA1/SCGN/TFF1/ADGRF5",19
"GO:0040013","GO:0040013","negative regulation of locomotion","21/454","147/5022",0.0225780883804496,0.200003226749811,0.175642657707747,"TRIB1/TACSTD2/RHOB/CALR/TMEFF2/CDH1/APOD/CLDN3/COL3A1/IGFBP5/ALOX15B/CCL2/GSTP1/DUSP1/ABHD2/CD74/BST2/SEMG2/SEMG1/PTN/SFRP1",21
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","22/454","156/5022",0.0227620193319599,0.201094853458088,0.176601323322209,"NPY/KLK3/TMSB4X/HSP90AA1/CALR/S100A9/TGM2/APP/F3/GRN/PLA2G2A/HSPB1/HLA-E/MDK/CCL19/RPS19/HSPD1/CD74/PGC/FLNA/CDK19/PTN",22
"GO:0001649","GO:0001649","osteoblast differentiation","16/454","104/5022",0.0233588996923385,0.203897093352698,0.179062247931389,"CLIC1/ATP5F1B/RPS15/ATF4/CREB3L1/IGFBP5/JUNB/LTF/COL1A1/SOX9/FASN/JUND/NPNT/CCN1/TRPM4/SFRP1",16
"GO:0002831","GO:0002831","regulation of response to biotic stimulus","16/454","104/5022",0.0233588996923385,0.203897093352698,0.179062247931389,"TRIB1/KLK3/HSP90AB1/HSP90AA1/GRN/HLA-E/A2M/HLA-B/LTF/HLA-A/RPS19/HSPD1/ISG15/PGC/NOP53/HLA-DRB1",16
"GO:0006953","GO:0006953","acute-phase response","5/454","19/5022",0.0236435121765716,0.203897093352698,0.179062247931389,"SAA1/LCN2/ORM1/ASS1/ORM2",5
"GO:0007606","GO:0007606","sensory perception of chemical stimulus","5/454","19/5022",0.0236435121765716,0.203897093352698,0.179062247931389,"OR51E2/AZGP1/PIGR/OR51E1/CST1",5
"GO:0009593","GO:0009593","detection of chemical stimulus","5/454","19/5022",0.0236435121765716,0.203897093352698,0.179062247931389,"OR51E2/AZGP1/PIGR/OR51E1/CST1",5
"GO:0050906","GO:0050906","detection of stimulus involved in sensory perception","5/454","19/5022",0.0236435121765716,0.203897093352698,0.179062247931389,"OR51E2/AZGP1/PIGR/OR51E1/CST1",5
"GO:0032101","GO:0032101","regulation of response to external stimulus","40/454","324/5022",0.0238253415445584,0.203897093352698,0.179062247931389,"TRIB1/NPY/KLK3/SAA1/HSP90AB1/TMSB4X/HSP90AA1/CALR/S100A9/TGM2/ZFP36/APP/F3/GRN/PLA2G2A/HSPB1/HLA-E/A2M/HLA-B/GPX1/CLDN3/MDK/CCL19/LTF/HLA-A/CCL2/RPS19/SCGB1A1/GSTP1/DUSP1/HSPD1/ISG15/CD74/TSPAN8/PGC/NOP53/FLNA/HLA-DRB1/CDK19/PTN",40
"GO:0098771","GO:0098771","inorganic ion homeostasis","31/454","239/5022",0.0238976380678252,0.203897093352698,0.179062247931389,"FTL/STEAP2/MT1E/SAA1/YWHAE/CALR/LCN2/S100A9/HSP90B1/ATP5F1B/TGM2/MT2A/B2M/APP/GRN/ARF1/TMBIM6/CD24/CKB/CCL19/LTF/MT1G/HERPUD1/TRPM8/ATP6V0E1/SCGN/STEAP4/TRPM4/GRINA/CAMK2N1/ATP6V1G1",31
"GO:0032496","GO:0032496","response to lipopolysaccharide","20/454","139/5022",0.0239279694284079,0.203897093352698,0.179062247931389,"TRIB1/NR4A1/XBP1/JUN/LCN2/S100A9/ZFP36/SPON2/SLPI/LTF/CCL2/ASS1/SCGB1A1/GSTP1/MAOB/HSPD1/JUND/DEFA5/DEFA6/CDK19",20
"GO:0050792","GO:0050792","regulation of viral process","12/454","71/5022",0.0239365736866622,0.203897093352698,0.179062247931389,"TMPRSS2/P4HB/PABPC1/ZFP36/SLPI/LTF/IFITM3/ISG15/CD74/LGALS1/BST2/HLA-DRB1",12
"GO:0001525","GO:0001525","angiogenesis","30/454","230/5022",0.024287989535237,0.203897093352698,0.179062247931389,"ACTG1/ANPEP/NR4A1/XBP1/KLK3/RHOB/JUN/SAT1/ATP5F1B/F3/APOD/GRN/HSPB1/CCN2/GPX1/BSG/CREB3L1/MDK/RAMP1/CCL2/YWHAZ/ERBB2/CIB1/CCN1/ID1/MYH9/HOXB13/FLNA/PTN/SFRP1",30
"GO:0033108","GO:0033108","mitochondrial respiratory chain complex assembly","8/454","40/5022",0.024317432346282,0.203897093352698,0.179062247931389,"ND1/ND6/ND5/NDUFS5/NDUFB11/NDUFB7/ND2/NDUFA1",8
"GO:0070167","GO:0070167","regulation of biomineral tissue development","8/454","40/5022",0.024317432346282,0.203897093352698,0.179062247931389,"COMP/LTF/SOX9/ISG15/CCN1/TRPM4/MGP/PTN",8
"GO:0110149","GO:0110149","regulation of biomineralization","8/454","40/5022",0.024317432346282,0.203897093352698,0.179062247931389,"COMP/LTF/SOX9/ISG15/CCN1/TRPM4/MGP/PTN",8
"GO:0000470","GO:0000470","maturation of LSU-rRNA","4/454","13/5022",0.0243587000358712,0.203897093352698,0.179062247931389,"RPL10A/RPL35/RPL7A/RPL7",4
"GO:0002399","GO:0002399","MHC class II protein complex assembly","4/454","13/5022",0.0243587000358712,0.203897093352698,0.179062247931389,"B2M/HLA-DRA/HLA-DRB5/HLA-DRB1",4
"GO:0002503","GO:0002503","peptide antigen assembly with MHC class II protein complex","4/454","13/5022",0.0243587000358712,0.203897093352698,0.179062247931389,"B2M/HLA-DRA/HLA-DRB5/HLA-DRB1",4
"GO:0030279","GO:0030279","negative regulation of ossification","4/454","13/5022",0.0243587000358712,0.203897093352698,0.179062247931389,"MDK/SOX9/TRPM4/SFRP1",4
"GO:0060512","GO:0060512","prostate gland morphogenesis","4/454","13/5022",0.0243587000358712,0.203897093352698,0.179062247931389,"NKX3-1/SOX9/HOXB13/SFRP1",4
"GO:0090183","GO:0090183","regulation of kidney development","4/454","13/5022",0.0243587000358712,0.203897093352698,0.179062247931389,"TACSTD2/BASP1/MAGED1/SOX9",4
"GO:0031589","GO:0031589","cell-substrate adhesion","23/454","166/5022",0.0243716417046991,0.203897093352698,0.179062247931389,"ACTG1/TACSTD2/P4HB/CALR/TMEFF2/CD63/APOD/CCN2/BCAM/COL3A1/MDK/OLFM4/COL1A1/LGALS1/NPNT/CIB1/AGR2/CCN1/ID1/FLNA/PTN/SDC4/SFRP1",23
"GO:0001655","GO:0001655","urogenital system development","18/454","122/5022",0.0248479996464401,0.207358747679235,0.182102269714332,"TACSTD2/BASP1/EGR1/NKX3-1/PSAP/EPCAM/ACTA2/MAGED1/CD24/ALOX15B/ASS1/SOX9/NPNT/SDC1/HOXB13/SEC61A1/SDC4/SFRP1",18
"GO:0006873","GO:0006873","cellular ion homeostasis","28/454","212/5022",0.0249868614634724,0.207534631811034,0.182256731004082,"FTL/STEAP2/MT1E/SAA1/YWHAE/CALR/LCN2/S100A9/HSP90B1/ATP5F1B/TGM2/MT2A/APP/GRN/ARF1/TMBIM6/CD24/CKB/CCL19/MT1G/HERPUD1/TRPM8/ATP6V0E1/SCGN/STEAP4/TRPM4/GRINA/ATP6V1G1",28
"GO:0048514","GO:0048514","blood vessel morphogenesis","34/454","268/5022",0.0249943610300642,0.207534631811034,0.182256731004082,"ACTG1/ANPEP/NR4A1/XBP1/KLK3/RHOB/JUN/SAT1/ATP5F1B/F3/APOD/GRN/HSPB1/CCN2/GPX1/COMP/BSG/CREB3L1/JUNB/MDK/RAMP1/CCL2/YWHAZ/ERBB2/CIB1/CCN1/ID1/ZFP36L1/MYH9/HOXB13/FLNA/ADGRF5/PTN/SFRP1",34
"GO:0032943","GO:0032943","mononuclear cell proliferation","14/454","88/5022",0.0251827020273467,0.207910228751232,0.182586579906399,"RPS6/HLA-E/CD24/CCL19/HLA-A/ERBB2/SCGB1A1/HSPD1/IGFBP2/CD74/LGALS3/CDKN1A/HLA-DRB1/SDC4",14
"GO:0046651","GO:0046651","lymphocyte proliferation","14/454","88/5022",0.0251827020273467,0.207910228751232,0.182586579906399,"RPS6/HLA-E/CD24/CCL19/HLA-A/ERBB2/SCGB1A1/HSPD1/IGFBP2/CD74/LGALS3/CDKN1A/HLA-DRB1/SDC4",14
"GO:0002367","GO:0002367","cytokine production involved in immune response","7/454","33/5022",0.025391699198687,0.207910228751232,0.182586579906399,"SPON2/B2M/HLA-E/HLA-A/CD74/BST2/TRPM4",7
